TPANIC_RS00010	1
TPANIC_RS00015	1
TPANIC_RS00025	1
TPANIC_RS00035	2
TPANIC_RS00040	4
TPANIC_RS00045	1
TPANIC_RS00055	1
TPANIC_RS00060	3
TPANIC_RS00065	2
TPANIC_RS00070	5
TPANIC_RS00125	1
TPANIC_RS00135	1
TPANIC_RS00145	1
TPANIC_RS00150	3
TPANIC_RS00155	1
TPANIC_RS00165	1
TPANIC_RS00170	1
TPANIC_RS00190	3
TPANIC_RS00205	1
TPANIC_RS00210	3
TPANIC_RS00240	1
TPANIC_RS00250	1
TPANIC_RS00255	1
TPANIC_RS00260	2
TPANIC_RS00265	1
TPANIC_RS00275	4
TPANIC_RS00285	1
TPANIC_RS00290	1
TPANIC_RS00295	1
TPANIC_RS00315	1
TPANIC_RS00325	7
TPANIC_RS00330	2
TPANIC_RS00345	1
TPANIC_RS00355	2
TPANIC_RS00360	1
TPANIC_RS00375	1
TPANIC_RS00385	2
TPANIC_RS00390	1
TPANIC_RS00395	2
TPANIC_RS00405	1
TPANIC_RS00420	3
TPANIC_RS00425	1
TPANIC_RS00430	1
TPANIC_RS00440	1
TPANIC_RS00450	1
TPANIC_RS00465	1
TPANIC_RS00480	2
TPANIC_RS00495	1
TPANIC_RS00500	3
TPANIC_RS00505	1
TPANIC_RS00510	2
TPANIC_RS00515	1
TPANIC_RS00525	1
TPANIC_RS00555	10
TPANIC_RS00560	1
TPANIC_RS00570	1
TPANIC_RS00585	5
TPANIC_RS00590	34
TPANIC_RS00595	2
TPANIC_RS00605	1
TPANIC_RS00610	3
TPANIC_RS00615	1
TPANIC_RS00620	1
TPANIC_RS00635	1
TPANIC_RS05455	2
TPANIC_RS05200	6
TPANIC_RS00665	33
TPANIC_RS00675	13
TPANIC_RS00680	7
TPANIC_RS05460	2
TPANIC_RS00695	75
TPANIC_RS05465	2
TPANIC_RS00705	1
TPANIC_RS00710	7
TPANIC_RS00725	4
TPANIC_RS00730	2
TPANIC_RS00735	3
TPANIC_RS00740	1
TPANIC_RS00750	1
TPANIC_RS00755	4
TPANIC_RS00760	1
TPANIC_RS00765	1
TPANIC_RS00775	1
TPANIC_RS00780	1
TPANIC_RS00795	1
TPANIC_RS00820	1
TPANIC_RS00835	4
TPANIC_RS00840	1
TPANIC_RS00865	1
TPANIC_RS00895	2
TPANIC_RS00925	2
TPANIC_RS00935	1
TPANIC_RS00945	1
TPANIC_RS00980	1
TPANIC_RS01015	1
TPANIC_RS01025	1
TPANIC_RS01030	1
TPANIC_RS01035	2
TPANIC_RS01075	1
TPANIC_RS01085	1
TPANIC_RS01100	1
TPANIC_RS01115	3
TPANIC_RS01120	1
TPANIC_RS01130	1
TPANIC_RS01140	2
TPANIC_RS01145	1
TPANIC_RS01150	3
TPANIC_RS01155	1
TPANIC_RS01160	1
TPANIC_RS01170	1
TPANIC_RS01220	3
TPANIC_RS01225	1
TPANIC_RS01230	1
TPANIC_RS01255	1
TPANIC_RS01270	3
TPANIC_RS01275	1
TPANIC_RS01295	1
TPANIC_RS01300	2
TPANIC_RS01305	1
TPANIC_RS01310	2
TPANIC_RS01315	3
TPANIC_RS01320	1
TPANIC_RS01335	2
TPANIC_RS01340	1
TPANIC_RS01350	1
TPANIC_RS01365	1
TPANIC_RS01370	1
TPANIC_RS01375	1
TPANIC_RS01390	1
TPANIC_RS01435	1
TPANIC_RS01440	1
TPANIC_RS01445	2
TPANIC_RS01460	1
TPANIC_RS01470	1
TPANIC_RS01475	1
TPANIC_RS01485	3
TPANIC_RS01500	4
TPANIC_RS01505	9
TPANIC_RS01510	1
TPANIC_RS01515	1
TPANIC_RS01525	2
TPANIC_RS01535	2
TPANIC_RS01545	8
TPANIC_RS05470	3
TPANIC_RS05475	6
TPANIC_RS01555	18
TPANIC_RS01560	6
TPANIC_RS01565	3
TPANIC_RS01570	2
TPANIC_RS01585	1
TPANIC_RS01590	11
TPANIC_RS05245	1
TPANIC_RS01615	3
TPANIC_RS05485	2
TPANIC_RS01645	1
TPANIC_RS01670	1
TPANIC_RS01685	4
TPANIC_RS01695	7
TPANIC_RS01700	1
TPANIC_RS01715	1
TPANIC_RS01720	1
TPANIC_RS05425	1
TPANIC_RS01775	2
TPANIC_RS01795	4
TPANIC_RS01805	3
TPANIC_RS01810	1
TPANIC_RS01815	3
TPANIC_RS01835	1
TPANIC_RS01845	2
TPANIC_RS01855	3
TPANIC_RS01870	1
TPANIC_RS01875	1
TPANIC_RS01880	1
TPANIC_RS01885	2
TPANIC_RS01900	1
TPANIC_RS01905	2
