TPANIC_RS00015	6
TPANIC_RS00025	12
TPANIC_RS00035	14
TPANIC_RS00040	26
TPANIC_RS00060	15
TPANIC_RS00070	28
TPANIC_RS00120	1
TPANIC_RS00135	5
TPANIC_RS00145	5
TPANIC_RS00150	15
TPANIC_RS00155	5
TPANIC_RS00165	3
TPANIC_RS00190	19
TPANIC_RS00200	9
TPANIC_RS00205	5
TPANIC_RS00210	5
TPANIC_RS00225	1
TPANIC_RS00240	5
TPANIC_RS00245	1
TPANIC_RS00250	7
TPANIC_RS00255	6
TPANIC_RS00260	10
TPANIC_RS00265	6
TPANIC_RS00270	1
TPANIC_RS00275	12
TPANIC_RS00285	6
TPANIC_RS00290	5
TPANIC_RS00315	6
TPANIC_RS00320	6
TPANIC_RS00325	25
TPANIC_RS00330	5
TPANIC_RS00335	6
TPANIC_RS00345	6
TPANIC_RS00355	5
TPANIC_RS00360	6
TPANIC_RS00375	7
TPANIC_RS00385	8
TPANIC_RS00390	5
TPANIC_RS00395	15
TPANIC_RS00405	8
TPANIC_RS00420	15
TPANIC_RS00440	6
TPANIC_RS00450	1
TPANIC_RS00480	9
TPANIC_RS00495	6
TPANIC_RS00500	16
TPANIC_RS00505	6
TPANIC_RS00515	5
TPANIC_RS00520	1
TPANIC_RS00525	10
TPANIC_RS00555	55
TPANIC_RS00560	5
TPANIC_RS00565	1
TPANIC_RS00570	5
TPANIC_RS00575	5
TPANIC_RS00580	2
TPANIC_RS00585	30
TPANIC_RS00590	307
TPANIC_RS00605	5
TPANIC_RS00610	18
TPANIC_RS00615	6
TPANIC_RS00620	7
TPANIC_RS00625	1
TPANIC_RS00630	6
TPANIC_RS00635	7
TPANIC_RS05455	10
TPANIC_RS05200	34
TPANIC_RS00665	270
TPANIC_RS00675	66
TPANIC_RS00680	44
TPANIC_RS05460	6
TPANIC_RS00695	526
TPANIC_RS05465	12
TPANIC_RS00705	6
TPANIC_RS00710	41
TPANIC_RS00725	23
TPANIC_RS00730	6
TPANIC_RS00735	17
TPANIC_RS00740	6
TPANIC_RS00750	5
TPANIC_RS00755	24
TPANIC_RS00760	6
TPANIC_RS00765	5
TPANIC_RS00775	7
TPANIC_RS00780	7
TPANIC_RS00795	6
TPANIC_RS00835	22
TPANIC_RS00865	5
